,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
5921,2022-03-23,,"[마켓뷰] 코스피 60p 상승, 2900선 회복엔 실패...“오미크론 리스크 여전”",,"[시황종합] 출렁이던 코스피, 2% 상승 2900 '턱밑'…대장주 三電 4%↑",[Asia마감] 출렁거렸지만…오늘은 반발 매수세의 승,,"[코스닥 마감]1% 상승 '970선'…""오미크론에 일희일비""",,"[외환마감]코스피 2%대 반등…환율, 1170원대 후반 하락",,"[마감시황]코스피, 저가매수세 유입에 2%대 급등…2900 턱밑 마감",[Asia오전] 반발 매수에 상승세…美파월 발언은 부담,,[오전시황] 코스피 반발 매수세에 상승···시총 상위주 강세,,[외환브리핑]긴축보다 경기둔화에 집중 '弱달러'…환율 1180원대 초중반 전망,,[굿모닝 증시] 파월 발언에 美증시 하락…韓증시엔 반발매수세 들어올까,,변이·긴축 우려 '겹악재'에 '털썩'...애플 3%↑[뉴욕마감](종합),,[일일펀드동향] 해외 주식형펀드서 4거래일간 686억원 순유입,,"美 증시, 긴축 시사에 급락…국내 첫 '오미크론' 감염 나오나 [모닝브리핑]",,오미크론·금리인상 불안감에 美증시↓...애플 3%↑[뉴욕마감],,"파월, 오미크론에도 테이퍼링 가속논의···S&P -1.90% [데일리 국제금융시장]",,,,,,,,,,,
5922,2022-03-24,[유럽개장] 일제히 하락 출발… 유로스톡스50 1.39%↓,,"[마켓뷰] 코스피, 이틀 연속 급등해 2900대 중반 회복… “오미크론·연준 불확실성은 여전”",,[시황종합]코스피 1.57%↑ 2940선 회복…대장주 三電 7.5만원 넘어,"[Asia마감] ""위험 회피""…日증시 0.65% 하락",,"[마감시황]코스피, 외국인 매수세에 1% 넘게 반등",,"[외환마감]증시 외국인 자금 유입 연장…환율, 나흘째 하락 1170원대 중반",,[코스닥 마감]외인·개인 '사자' 속 약보합…게임株 ‘우수수’,[Asia오전] 오미크론 경계감 계속…닛케이 0.66%↓,,"[오전시황] 코스피 2,900선 회복...외국인 '사고', 개인·기관 '팔고'",,"[외환브리핑]韓·美 오미크론 첫 확진…환율, 사흘 만에 1180원대 상승 시도",,"""오미크론, 미국 침투"" 美증시 '털썩'...여행주↓[뉴욕마감](종합)",,[굿모닝 증시]'오미크론'에 감염된 美 증시…국내 증시 '부담',,[모닝브리핑] 美 오미크론 첫 확진자 발생…뉴욕 증시 일제히 '급락',,"""미국도 뚫렸다"" 오미크론 공포에 반락...항공주 7%↓[뉴욕마감]",,[일일펀드동향] 해외 주식형펀드서 5거래일간 1055억원 순유입,,"美, 첫 오미크론 확진에 다우 1.34%↓ [데일리 국제금융시장]",,,,,,,,,,
5923,2022-03-25,,"[마감시황]코스피, 외인 매수 전환에 0.78%↑",,"[마켓뷰] 코스피, 사흘 연속 상승…반도체 대장주는 약세",[Asia마감] 반발 매수세 유입…日증시 1.00% 상승,,[시황종합] 코스피 0.8%↑ 2970선 근접…외인 3일 연속 '사자',,[외환마감]결제 우위에 환율 5거래일만 상승…1180원대 올라서,,[코스닥 마감]오미크론에도 외인·기관 동반 순매수…2%대 올라 990선,[Asia오전] 美 증시 뛰었지만 오미크론 경계감 여전,,[오전시황]코스피 장 초반 약세...기관 매도세 부각,,[굿모닝 증시] 완화되는 오미크론 우려…Fed를 향하는 시선,,"[외환브리핑]저가매수에 뉴욕증시 반등…환율, 1170원대 초중반 전망",,"""오미크론發 셧다운 없다"" 증시반등...여행주↑[뉴욕마감](종합)",,[일일펀드동향] 해외 주식형펀드서 6거래일간 1229억원 순유입,,"뉴욕증시, 오미크론 확산 불구 반등…모든 입국자 열흘 격리 [모닝브리핑]",,"""경제 셧다운 없다"" 안도감 속 반등...보잉 7%↑ [뉴욕마감]",,"오미크론 공포 과했나···다우, 1.82%↑ [데일리 국제금융시장]",,[빅데이터로 본 재테크] 분할상장 SK텔레콤·스퀘어…상승 탄력 카카오페이도 화제,,,,,,,,,
5926,2022-03-28,[유럽개장]장 초반 일제히 상승세…英 0.71% ↑,,뉴욕 급락 덮친 日…부동산 리스크 또 터진 中[Asia마감],,"[마켓뷰] 코스피, 2970선 마감…8거래일 연속 3000선 하회",,[시황종합]'출렁출렁' 코스피 상승 전환 2970선…대장주 三電 1%↑,,"[마감시황]코스피, 기관·외인 매수에 2970선 회복",,[코스닥 마감]개인 나홀로 순매수에 낙폭 축소…990선 사수,,[외환마감]오미크론發 강달러…1180원대 초중반으로 상승,오미크론 퍼지는데 美금리 불안감까지…日·홍콩 뚝↓ [Asia오전],,"[외환브리핑]오미크론 지역사회 전파…환율, 1180원 중후반 전망",,"[굿모닝 증시]美증시 급락 영향 韓증시 약세 전망...""변동성 크지 않을 듯""",,"[굿모닝 증시]""대한항공, 위드코로나 전으로 돌아온 주가...저평가 매력 부각""",,[일일펀드동향] 국내 채권형펀드서 3거래일간 4415억원 순유출,,,,,,,,,,,,,,,,,
5927,2022-03-29,[유럽개장] 일제히 상승세로 출발…英 0.78%↑,,"[클릭! 해외증시 이 종목] 글로벌파운드리스, 車반도체 기대감에 '쑥'",,"[마켓뷰] 코스피, 2990선 회복…외국인 반도체 ‘러브콜’",,"오미크론 경계감 풀린 증시, 日·中 날아 올랐다[Asia 마감]",,"[마감시황]코스피, 헝다 공포에도 3000선 턱밑까지 반등",,[시황종합] 코스피 5일째 상승 '삼천피' 턱밑…三電 7.7만원 넘어,,"[외환마감]오미크론 공포 잦아들자…환율, 1170원대 후반 하락",,[코스닥 마감]개인·기관 매수에 상승…1000탈환은 실패,"""오미크론 큰 문제 아냐?"" 美 따라 日·홍콩도 급등 [Asia오전]",,"[외환브리핑]""오미크론 덜 치명적"" 한마디에 위험선호…환율 1180원대 초중반",,[굿모닝 증시]'안도 랠리' 코스피 상승 기대…차익실현 압력은 존재,,"""오미크론 그 정도는…"" 안도 랠리, 모더나는 13.5% 급락[뉴욕마감](종합)",,[일일펀드동향] 국내 채권형펀드 하루새 3600억원 순유입,,"美, 베이징올림픽 외교적 보이콧 …뉴욕증시, 오미크론 우려 완화에 상승[모닝브리핑]",,오미크론 불안감 떨치고 'UP'...경제재개주 일제강세 [뉴욕마감],,오미크론 변이 우려 감소에 다우 1.87%↑ [데일리 국제금융시장],,,,,,,,,
5928,2022-03-30,[유럽개장]장 초반 혼조세..英 0.33%↑,,"[마켓뷰] 코스피, 12일 만에 3000선 회복…선물·옵션 동시 만기 앞두고 매수세 몰려",[Asia마감] 미국발 '안심 랠리'…홍콩은 하락,,"[마감시황]코스피, 성장주 강세에 3000선 회복",,"[외환마감]위험선호 심리 연장…환율, 1170원대 중후반 하락",,[시황종합] '뒷심 부족' 코스피 0.3%↑ 삼천피 턱걸이…천스닥 회복,,[코스닥 마감]약 1% 올라 '1000선' 유지…상승분 일부는 반납,[Asia오전] 미국발 '안심 랠리'…日 반도체주 중심 상승세,,"[오전시황] 코스피, 2주 만에 3,000선 복귀",,[외환브리핑]위험선호에 나스닥 3% 급등…환율 1170원대 중반 하락,,"[굿모닝 증시] 완화된 오미크론 우려…""코스피 3000 돌파 전망""",,'공포는 매수기회' 기술주 반등...반도체주↑[뉴욕마감](종합),,확진자 6000~7000명대 '코로나 비상'…美증시 나스닥 3%대 급등 [모닝브리핑],,[일일펀드동향] 국내 채권형펀드 하루새 2693억원 순유출,,"""주가 떨어졌을때 사자"" 기술주 동반강세...애플 3%↑[뉴욕마감]",,오미크론 우려 지속 감소···나스닥 3.03%↑ [데일리 국제금융시장],,,,,,,,,,
5929,2022-03-31,[유럽개장]상승세 출발…英 0.20%↑,,헝다발 악재 해소됐나…中 증시 경기부양 기대감에 급등[Asia 마감],,[시황종합]'네마녀의 날' 코스피 1%↑ 3030선 턱밑…외인 선물 롤오버,,"[마켓뷰] 코스피, 7일 연속 상승…리오프닝주 다시 떴다",,"[마감시황]코스피, 선물·옵션 동시만기일 0.9%↑…3030선 눈앞",,[코스닥 마감]기관 매수에 1.7% 상승…1022선,,"[외환마감]국내증시 상승…환율, 사흘째 하락 1170원대 초중반",[Asia오전]최근 반등했으니? 日 차익실현 매도세,,"[외환브리핑]""백신으로 오미크론 대응""…환율, 1170원대 초반 하락 예상",,[굿모닝 증시] 오미크론 한시름 덜었지만.. 외인 수급 관건,,"""석달뒤 오미크론 백신도 나온다"" 美증시 3일째 상승…여행주↑[뉴욕마감](종합)",,[일일펀드동향] 국내 주식형펀드 하루새 2300억원 순유입,,"화이자 ""부스터샷, 오미크론 무력화""…뉴욕증시, 3일 연속 상승 [모닝브리핑]",,'오미크론 공포' 벗어난 美증시...여행주 동반강세[뉴욕마감],,“오미크론 대응 수단 확실히 있다”···S&P 0.31%↑ [데일리 국제금융시장],,,,,,,,,,,
5930,2022-04-01,,"[마켓뷰] 코스피, 3010선 마감…12월 첫 하락",[Asia마감] 11월 미국 CPI 어떻게 나올까…일제히 하락세,,"[외환마감]美 물가지표 대기, 국내증시 하락…환율, 나흘만에 1180원대",,[시황종합] 코스피 8거래일만에 하락 3010선…美 물가 발표 '촉각',,"[마감시황]코스피, 외국인 매도에 0.6% 내려…이달 첫 하락",,[코스닥 마감] 외국인·기관 동반 팔자에 1010선 하락,"[Asia오전] 日증시, 美나스닥 영향 하락세",,"[오전시황]코스피지수, 장 초반 약세...3,000선 언저리까지 밀려",,"[외환브리핑]美연준 긴축 힘 받는다…환율, 1180원대 복귀 시도",,[굿모닝 증시]美증시 CPI 경계감에 약세...韓증시도 쉬어가기 전망,,"관심은 다시 '조기 금리인상', 나스닥 출렁… 테슬라 6%↓ [뉴욕마감](종합)",,[일일펀드동향] 국내 채권형펀드 하루새 1808억원 순유입,,오늘 역대 최대 확진자 전망…美 나스닥 1.7% '급락'[모닝브리핑],,'또 인플레' 우려에 하락...전기차 루시드 18%↓[뉴욕마감],,"美 증시, 11월 CPI 발표 앞두고 약세···나스닥, 1.71%↓ [데일리 국제금융시장]",,[빅데이터로 본 재테크] NFT·메타버스에 쏠린 눈…분할재상장 SK스퀘어도 관심,,,,,,,,,
5933,2022-04-04,"[Asia마감] 미국발 훈풍에 日증시↑, 중국에선 부양책 기대",[유럽개장] 강보합 출발…英 0.06%↑,,"[마켓뷰] 코스피, 외인 매도에 하락 마감…3000선은 유지",,"[시황종합]코스피, 외인 매도 전환에 하락 3001.66…""FOMC 경계감""",,[외환마감]1180원대 초반 약보합 마감…국내증시 하락에 낙폭 축소,,[코스닥 마감]롤러코스터 끝에 하락…1000선 ‘사수’,,"[마감시황]코스피, 외인 '팔자' 전환에 하락…3000선 마감",[Asia오전] 일제히 상승세…中 증시 1%대 ↑,,"[외환브리핑]물가난에도 '산타랠리' 기대…환율, 1170원대 후반 전망",,[굿모닝 증시] 오미크론보다는 美 FOMC로 몰리는 눈,,[일일펀드동향] 국내 채권형펀드 2거래일간 2066억원 순유입,,,,,,,,,,,,,,,,,,,,
5934,2022-04-05,,"[클릭! 해외증시 이 종목] 한달새 20% 떨어진 리비언, 월가선 ""사라""",[Asia마감]오미크론이 흔든 시장…닛케이 0.73%↓,,[마켓뷰] FOMC 앞두고 3000선 내준 코스피…국내·외 기관 매물 쏟아져,,[시황종합] 코스피 3000선 무너져…FOMC 앞두고 외인 현·선물 매도,,"[마감시황]코스피, 외인·기관 매도에 하락…2980선 마감",,[코스닥 마감]3거래일 연속 하락…1000선 '턱걸이',,"[외환마감]美 FOMC 경계감…환율, 하루만에 상승 전환",[Asia오전] 오미크론 우려 고조…일제히 하락세,,[굿모닝 증시] FOMC 불확실성에 美증시 '흔들'…韓증시도 변동성 확대 우려↑,,"[외환브리핑]美긴축+英 오미크론 첫 사망…환율, 하루 만에 상승하나",,"""일단 위험 피하자""신중해진 美증시...백신주↑[뉴욕마감](종합)",,"뉴욕증시, FOMC 앞두고 하락…전국 흐리고 곳곳 눈·비 [모닝브리핑]",,[일일펀드동향] 국내 채권형펀드 하루만에 2791억원 순유출,,FOMC 앞두고 美증시 '긴장'...경제재개株↓[뉴욕마감],,12월 FOMC·오미크론 변수에 나스닥 1.39%↓ [데일리 국제금융시장],,,,,,,,,,,
5935,2022-04-06,[유럽개장]장 초반 혼조세…英 FTSE 0.12%↓,[Asia마감]日증시는 오르고 중화권은 내리고,,"[마켓뷰] 코스피, 소폭 상승 그쳐…FOMC·코로나 우려 반영",,[시황종합] 코스피 강보합 2989.39 마감…'FOMC 경계감',,"[외환마감]美연준 12월 FOMC 경계감…환율, 1180원대 중반 상승",,"[마감시황]코스피, FOMC 앞두고 경계감…3000선 회복 실패",,[코스닥 마감]롤러코스터 장세서 강보합…1000선 ‘사수’,"[Asia오전] '미FOMC, 어떤 목소리를 낼까' 주목하는 시장",,"[오전시황] 코스피, FOMC 경계심리에 하락···개인만 '나홀로' 매수",,[굿모닝 증시]美 FOMC 경계감…中 경제지표 발표 '반발 매수' 주목,,[외환브리핑]사상 최고 美생산자물가…환율 이틀 연속 상승 전망,,연준 발표 앞두고 '경계감'...금리우려에 투심↓[뉴욕마감](종합),,[일일펀드동향] 국내 채권형펀드 2거래일간 3485억원 순유출,,수능 '생명과학Ⅱ' 오류 오늘 선고…확진자 첫 8000명대 나오나 [모닝브리핑],,"""인플레 부담되네"" 기술주 일제약세...MS 3%↓ [뉴욕마감]",,12월 FOMC 결과 앞두고 연일 하락···나스닥 -1.14% [데일리 국제금융시장],,,,,,,,,,
5936,2022-04-07,[유럽개장] 일제히 상승세 출발…英 FTSE 1.12%↑,"[Asia마감] FOMC, 예상 벗어나지 않았다…일제히 상승",,"[마켓뷰] 코스피, 3000선 회복…FOMC 불확실성 해소 영향",,[시황종합] 코스피 3000선 회복…FOMC 불확실성 해소,,[외환마감]FOMC 불확실성 해소에 증시 반등…환율 1180원대 초중반 하락,,"[마감시황]코스피, FOMC 안도감에 3000선 회복",,[코스닥 마감]외인·기관 순매수에 소폭 상승…1000선,[Asia오전] 미FOMC 결과에 안도…日증시 1.56% 급등,,[외환브리핑]예견된 `매파` 파월에 안도…환율 사흘만에 하락 전환,,[굿모닝 증시] 예상된 Fed 행보…통화정책 일정 부담 완화,,"""긴축 불확실성 사라졌다"" 안도랠리...기술주↑[뉴욕마감](종합)",,[일일펀드동향] 국내 채권형펀드 하루만에 1288억원 순유입,,"[모닝브리핑] 뉴욕증시, FOMC 불확실성 해소에 '반등'…거리두기 강화대책 발표",,"""긴축 불확실성 해소"" 美증시 급반등...엔비디아 7%↑[뉴욕마감]",,“연준 불확실성 사라졌다”···나스닥 2.15%↑ [데일리 국제금융시장],,,,,,,,,,,,
5937,2022-04-08,[유럽개장] 장 초반 대부분 하락세…유로스톡스50 0.32%↓,,[마켓뷰] 매파 행보에도 코스피 외인 매수세에 3010선 마감,,"[시황종합] 코스피, '외인 사자' 0.38%↑ 3010선…배당株 상승","[Asia마감] 日 통화완화 축소, 미중 갈등 우려에 '와르르'",,[마감시황]나스닥 급락에도…외인 매수에 코스피 3010선 회복,,[코스닥 마감]1% 미만 하락 '1000선' 유지…유동성 시대 끝?,,"[외환마감]코스피 상승 전환…환율, 1180원으로 하락",[Asia오전] 미중 갈등 우려에 中 하락세,,[오전시황] 코스피 개인 매도세에 출렁···美증시 하락 부담,,"[외환브리핑]주요국 긴축 전환…환율, 하루만에 상승하나",,"[굿모닝 증시]""주요국 긴축정책 불확실성 해소, 산타 랠리 가능할까""",,'기술주→순환주' 주도권 이동...애플 4%↓[뉴욕마감](종합),,"뉴욕증시, 기술주 매도세에 하락…뚝 떨어진 기온 곳곳 한파특보 [모닝브리핑]",,[일일펀드동향] 국내 채권형펀드 하루만에 232억원 순유출 전환,,"대형기술주 동반약세 ""소비재 등으로 주도주 이동중""[뉴욕마감]",,미·영 긴축에 기술주 급락···나스닥 2.47%↓ [데일리 국제금융시장],,[빅데이터로 본 재테크] 지주사 전환 포스코 관심…'MBN' 올라탄 게임주 찾기 여전,,,,,,,,
5940,2022-04-11,[유럽개장]장 초반 일제히 하락세…英 1.77% ↓,,"[마켓뷰] 코스피, 1.8% 하락…美·中 악재 영향",,빨라진 긴축·中 경기 우려…아시아 증시 '곡소리' 났다[Asia 마감],,[시황종합] '中금리 인하' 코스피 1.8%↓ 2960선…환율 1190원 급등,,[외환마감]코스피 2% 등 亞증시 줄추락…환율 6개월래 최대폭 급등,,[코스닥 마감] 경기 불안심리 확대…보름만에 1000선 붕괴,[Asia오전] 봉쇄 이어지니 日 급락…中인민은행 금리 인하,,"[오전시황] 코스피, 외인·기관 매도세에 2,990선 하락",,"[외환브리핑]""연준 이르면 3월 금리인상""…환율 사흘만에 상승전환 예상",,[굿모닝 증시]'오미크론 확산' 다시 문닫는 유럽...국내 증시 영향은?,,[일일펀드동향] 국내 채권형펀드 하루만에 2593억원 순유입,,,,,,,,,,,,,,,,,,,
